Year,Month,DateColumn,Class,SKU,Customer,Total Gross Sales $$,Total Rejections $$,Total NET Sales ($)
2023,May,45054,MD Investments SAS,Rosemary,Soli Organic Inc - ATLANTA,902.40,,902.40
2023,May,45054,Organic Garden SAS,Mint,Goodness Gardens Inc - FLORIDA,343.20,,343.20
2023,May,45054,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,209.76,,209.76
2023,May,45054,Organic Garden SAS,Mint,Soli Organic Inc - ATLANTA,142.40,,142.40
2023,May,45054,Organic Garden SAS,Mint,Coosemans DC Inc,192.00,32.00,160.00
2023,May,45054,Organic Garden SAS,Chives,Soli Organic Inc - INDIANAPOLIS,177.80,19.05,158.75
2023,May,45054,Organic Garden SAS,Chives,Soli Organic Inc - ATLANTA,266.70,,266.70
2023,May,45054,Organic Garden SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,220.50,34.30,186.20
2023,May,45054,Organic Garden SAS,Oregano,Goodness Gardens Inc - NEW YORK,144.60,72.30,72.30
2023,May,45054,Organic Garden SAS,Oregano,Soli Organic Inc - ATLANTA,147.00,39.20,107.80
2023,May,45054,Organic Garden SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,507.60,,507.60
2023,May,45054,Organic Garden SAS,Rosemary,Soli Organic Inc - VIRGINIA,423.00,65.80,357.20
2023,May,45054,Organic Garden SAS,Rosemary,Goodness Gardens Inc - FLORIDA,161.64,,161.64
2023,May,45054,Organic Garden SAS,Rosemary,Goodness Gardens Inc - NEW YORK,249.48,,249.48
2023,May,45054,Organic Garden SAS,Rosemary,Soli Organic Inc - ATLANTA,338.40,,338.40
2023,May,45054,Organic Garden SAS,Thyme,Soli Organic Inc - VIRGINIA,150.40,,150.40
2023,May,45054,Organic Garden SAS,Thyme,Goodness Gardens Inc - FLORIDA,287.36,,287.36
2023,May,45054,Organic Garden SAS,Thyme,Goodness Gardens Inc - NEW YORK,295.68,295.68,0.00
2023,May,45054,Plantar de Colombia SAS,Chives,Soli Organic Inc - ATLANTA,435.60,261.36,174.24
2023,May,45054,Plantar de Colombia SAS,Thyme,Soli Organic Inc - ATLANTA,350.10,,350.10
2023,May,45054,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,1682.10,253.65,1428.45
2023,May,45054,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - ATLANTA,1682.10,,1682.10
2023,May,45054,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,889.00,177.80,711.20
2023,May,45054,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,1244.60,,1244.60
2023,May,45054,Suaga Organic Herbs SAS,Chives,Goodness Gardens Inc - FLORIDA,251.58,,251.58
2023,May,45054,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,88.90,,88.90
2023,May,45054,Suaga Organic Herbs SAS,Chives,Coosemans DC Inc,627.20,,627.20
2023,May,45054,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,634.50,84.60,549.90
2023,May,45054,Suaga Organic Herbs SAS,Dill,Soli Organic Inc - INDIANAPOLIS,301.00,,301.00
2023,May,45054,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,May,45054,(blank),Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,May,45054,(blank),Logistics,Goodness Gardens Inc - NEW YORK,0.00,,0.00
2023,May,45054,(blank),Logistics,Soli Organic Inc - DENVER,150.00,,150.00
2023,May,45054,(blank),Logistics,Coosemans DC Inc,0.00,,0.00
2023,May,45056,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,4447.20,1024.60,3422.60
2023,May,45056,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,3137.25,783.20,2354.05
2023,May,45056,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,1335.00,267.00,1068.00
2023,May,45056,Basil Farm SAS,Basil,Soli Organic Inc - DENVER,1001.25,,1001.25
2023,May,45056,Eshkol Premium SAS,Mint,Soli Organic Inc - INDIANAPOLIS,305.20,61.04,244.16
2023,May,45056,Eshkol Premium SAS,Mint,Soli Organic Inc - VIRGINIA,124.60,,124.60
2023,May,45056,Eshkol Premium SAS,Mint,Soli Organic Inc - ATLANTA,186.90,,186.90
2023,May,45056,Eshkol Premium SAS,Tarragon,Soli Organic Inc - VIRGINIA,567.00,,567.00
2023,May,45056,Eshkol Premium SAS,Chives,Soli Organic Inc - VIRGINIA,190.50,,190.50
2023,May,45056,Eshkol Premium SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,72.15,,72.15
2023,May,45056,Eshkol Premium SAS,Oregano,Soli Organic Inc - ATLANTA,73.50,,73.50
2023,May,45056,Eshkol Premium SAS,Rosemary,Soli Organic Inc - VIRGINIA,493.50,,493.50
2023,May,45056,Eshkol Premium SAS,Rosemary,Soli Organic Inc - ATLANTA,916.50,,916.50
2023,May,45056,Eshkol Premium SAS,Thyme,Soli Organic Inc - VIRGINIA,1128.00,,1128.00
2023,May,45056,Eshkol Premium SAS,Thyme,Soli Organic Inc - ATLANTA,1269.00,,1269.00
2023,May,45056,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,925.60,,925.60
2023,May,45056,Organic Garden SAS,Chives,Soli Organic Inc - ATLANTA,533.40,107.95,425.45
2023,May,45056,Organic Garden SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,216.45,24.05,192.40
2023,May,45056,Organic Garden SAS,Oregano,Goodness Gardens Inc - NEW YORK,144.60,144.60,0.00
2023,May,45056,Organic Garden SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,580.86,,580.86
2023,May,45056,Organic Garden SAS,Rosemary,Soli Organic Inc - VIRGINIA,676.80,,676.80
2023,May,45056,Organic Garden SAS,Rosemary,Soli Organic Inc - ATLANTA,761.40,145.70,615.70
2023,May,45056,Organic Garden SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,516.32,,516.32
2023,May,45056,Organic Garden SAS,Thyme,Goodness Gardens Inc - NEW YORK,221.76,221.76,0.00
2023,May,45056,Organic Garden SAS,Thyme,Soli Organic Inc - ATLANTA,150.40,,150.40
2023,May,45056,Organic Garden SAS,Bay leaf,Soli Organic Inc - DENVER,294.00,,294.00
2023,May,45056,Plantar de Colombia SAS,Chives,Soli Organic Inc - ATLANTA,435.60,174.24,261.36
2023,May,45056,Plantar de Colombia SAS,Thyme,Soli Organic Inc - ATLANTA,373.44,,373.44
2023,May,45056,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - INDIANAPOLIS,915.60,117.72,797.88
2023,May,45056,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,623.00,,623.00
2023,May,45056,Suaga Organic Herbs SAS,Mint,Goodness Gardens Inc - NEW YORK,428.26,,428.26
2023,May,45056,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - ATLANTA,934.50,,934.50
2023,May,45056,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,262.08,,262.08
2023,May,45056,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,264.60,,264.60
2023,May,45056,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,264.60,,264.60
2023,May,45056,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,1226.96,,1226.96
2023,May,45056,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,1333.50,,1333.50
2023,May,45056,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,177.80,31.75,146.05
2023,May,45056,Suaga Organic Herbs SAS,Rosemary,Soli Organic Inc - ATLANTA,423.00,84.60,338.40
2023,May,45056,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,564.00,,564.00
2023,May,45056,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - ATLANTA,493.50,,493.50
2023,May,45056,Suaga Organic Herbs SAS,Parsley,Soli Organic Inc - INDIANAPOLIS,176.82,8.42,168.40
2023,May,45056,Suaga Organic Herbs SAS,Coriander,Soli Organic Inc - INDIANAPOLIS,176.82,25.26,151.56
2023,May,45056,Suaga Organic Herbs SAS,Dill,Soli Organic Inc - INDIANAPOLIS,353.64,,353.64
2023,May,45056,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,May,45056,(blank),Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,May,45056,(blank),Logistics,Goodness Gardens Inc - NEW YORK,0.00,,0.00
2023,May,45056,(blank),Logistics,Soli Organic Inc - DENVER,150.00,,150.00
2023,May,45058,2H Honda Herbs S.A.S,Basil,Soli Organic Inc - INDIANAPOLIS,854.56,87.20,767.36
2023,May,45058,2H Honda Herbs S.A.S,Basil,Soli Organic Inc - VIRGINIA,854.56,,854.56
2023,May,45058,2H Honda Herbs S.A.S,Basil,Soli Organic Inc - ATLANTA,854.56,170.04,684.52
2023,May,45058,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,3531.60,885.08,2646.52
2023,May,45058,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,2289.00,505.76,1783.24
2023,May,45058,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,457.80,91.56,366.24
2023,May,45058,Basil Farm SAS,Basil,Soli Organic Inc - RICE,2616.00,,2616.00
2023,May,45058,Basil Farm SAS,Basil,Coosemans DC Inc,6000.00,1800.00,4200.00
2023,May,45058,Eshkol Premium SAS,Mint,Soli Organic Inc - VIRGINIA,183.12,39.24,143.88
2023,May,45058,Eshkol Premium SAS,Mint,Coosemans DC Inc,560.00,,560.00
2023,May,45058,Eshkol Premium SAS,Tarragon,Coosemans DC Inc,123.75,,123.75
2023,May,45058,Eshkol Premium SAS,Chives,Soli Organic Inc - INDIANAPOLIS,657.30,31.30,626.00
2023,May,45058,Eshkol Premium SAS,Chives,Coosemans DC Inc,252.00,,252.00
2023,May,45058,Eshkol Premium SAS,Oregano,Soli Organic Inc - VIRGINIA,144.30,,144.30
2023,May,45058,Eshkol Premium SAS,Oregano,Coosemans DC Inc,138.00,,138.00
2023,May,45058,Eshkol Premium SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,69.15,,69.15
2023,May,45058,Eshkol Premium SAS,Rosemary,Coosemans DC Inc,516.00,,516.00
2023,May,45058,Eshkol Premium SAS,Thyme,Soli Organic Inc - VIRGINIA,414.90,69.15,345.75
2023,May,45058,Eshkol Premium SAS,Thyme,Soli Organic Inc - ATLANTA,207.45,,207.45
2023,May,45058,Eshkol Premium SAS,Thyme,Soli Organic Inc - RICE,1590.45,,1590.45
2023,May,45058,Eshkol Premium SAS,Thyme,Coosemans DC Inc,129.00,,129.00
2023,May,45058,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - INDIANAPOLIS,1350.00,,1350.00
2023,May,45058,Garland LLC:JCH Organic SAC,Ginger,Goodness Gardens Inc - NEW YORK,234.00,,234.00
2023,May,45058,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - ATLANTA,337.50,,337.50
2023,May,45058,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - RICE,270.00,,270.00
2023,May,45058,Garland LLC:S.A.T. Montealbo,Garlic,Soli Organic Inc - ATLANTA,300.00,,300.00
2023,May,45058,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - INDIANAPOLIS,854.56,170.04,684.52
2023,May,45058,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - VIRGINIA,1770.16,318.28,1451.88
2023,May,45058,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - ATLANTA,1159.76,,1159.76
2023,May,45058,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,368.80,,368.80
2023,May,45058,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - VIRGINIA,368.80,,368.80
2023,May,45058,Inversiones Agricola Tocota SAS,Thyme,Goodness Gardens Inc - NEW YORK,147.84,,147.84
2023,May,45058,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - ATLANTA,590.08,,590.08
2023,May,45058,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Soli Organic Inc - INDIANAPOLIS,873.90,,873.90
2023,May,45058,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Soli Organic Inc - VIRGINIA,145.65,,145.65
2023,May,45058,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Soli Organic Inc - RICE,728.25,,728.25
2023,May,45058,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Coosemans DC Inc,150.00,,150.00
2023,May,45058,La Corsaria SAS-Handling:Cold Chain Imports Inc,Handling,"La Corsaria, SAS",914.66,,914.66
2023,May,45058,La Corsaria SAS-Handling:KLP Specialties Inc,Handling,"La Corsaria, SAS",914.34,,914.34
2023,May,45058,MD Investments SAS,Tarragon,Soli Organic Inc - VIRGINIA,561.60,,561.60
2023,May,45058,MD Investments SAS,Tarragon,Soli Organic Inc - ATLANTA,280.80,,280.80
2023,May,45058,MD Investments SAS,Tarragon,"Tuinstra Greenhouses, LLC",144.45,,144.45
2023,May,45058,MD Investments SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,442.56,,442.56
2023,May,45058,MD Investments SAS,Rosemary,Soli Organic Inc - ATLANTA,1327.68,,1327.68
2023,May,45058,Organic Garden SAS,Mint,Soli Organic Inc - INDIANAPOLIS,627.84,,627.84
2023,May,45058,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,348.80,,348.80
2023,May,45058,Organic Garden SAS,Mint,"Tuinstra Greenhouses, LLC",69.76,,69.76
2023,May,45058,Organic Garden SAS,Chives,Soli Organic Inc - INDIANAPOLIS,175.28,,175.28
2023,May,45058,Organic Garden SAS,Chives,Soli Organic Inc - VIRGINIA,262.92,,262.92
2023,May,45058,Organic Garden SAS,Chives,Soli Organic Inc - ATLANTA,262.92,,262.92
2023,May,45058,Organic Garden SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,216.45,76.96,139.49
2023,May,45058,Organic Garden SAS,Oregano,Soli Organic Inc - ATLANTA,72.15,,72.15
2023,May,45058,Organic Garden SAS,Oregano,Soli Organic Inc - RICE,144.30,,144.30
2023,May,45058,Organic Garden SAS,Oregano,"Tuinstra Greenhouses, LLC",72.15,,72.15
2023,May,45058,Organic Garden SAS,Rosemary,Soli Organic Inc - VIRGINIA,1493.64,,1493.64
2023,May,45058,Organic Garden SAS,Rosemary,Goodness Gardens Inc - NEW YORK,166.32,,166.32
2023,May,45058,Organic Garden SAS,Rosemary,Soli Organic Inc - RICE,497.88,,497.88
2023,May,45058,Organic Garden SAS,Rosemary,"Tuinstra Greenhouses, LLC",497.88,,497.88
2023,May,45058,Organic Garden SAS,Thyme,Soli Organic Inc - VIRGINIA,663.84,,663.84
2023,May,45058,Organic Garden SAS,Thyme,"Tuinstra Greenhouses, LLC",516.32,,516.32
2023,May,45058,Organic Garden SAS,Bay leaf,Soli Organic Inc - VIRGINIA,728.25,,728.25
2023,May,45058,Organic Garden SAS,Marjoram,Soli Organic Inc - INDIANAPOLIS,145.80,43.74,102.06
2023,May,45058,Organic Garden SAS,Marjoram,"Tuinstra Greenhouses, LLC",72.90,,72.90
2023,May,45058,Plantar de Colombia SAS,Chives,Soli Organic Inc - ATLANTA,427.50,427.50,0.00
2023,May,45058,Plantar de Colombia SAS,Thyme,Soli Organic Inc - ATLANTA,364.80,,364.80
2023,May,45058,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,793.52,156.96,636.56
2023,May,45058,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - ATLANTA,671.44,135.16,536.28
2023,May,45058,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - RICE,1770.16,,1770.16
2023,May,45058,Suaga Organic Herbs SAS,Mint,Coosemans DC Inc,112.00,,112.00
2023,May,45058,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,393.12,,393.12
2023,May,45058,Suaga Organic Herbs SAS,Tarragon,Goodness Gardens Inc - NEW YORK,262.36,,262.36
2023,May,45058,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,262.08,,262.08
2023,May,45058,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,175.28,,175.28
2023,May,45058,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,1139.32,,1139.32
2023,May,45058,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,701.12,,701.12
2023,May,45058,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - RICE,1051.68,,1051.68
2023,May,45058,Suaga Organic Herbs SAS,Chives,"Tuinstra Greenhouses, LLC",788.76,,788.76
2023,May,45058,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,138.30,,138.30
2023,May,45058,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,898.95,179.79,719.16
2023,May,45058,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - ATLANTA,69.15,,69.15
2023,May,45058,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - INDIANAPOLIS,67.34,9.62,57.72
2023,May,45058,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - VIRGINIA,67.34,,67.34
2023,May,45058,Suaga Organic Herbs SAS,Italian Oregano,"Tuinstra Greenhouses, LLC",134.68,,134.68
2023,May,45058,Suaga Organic Herbs SAS,Parsley,Soli Organic Inc - INDIANAPOLIS,176.82,42.10,134.72
2023,May,45058,Suaga Organic Herbs SAS,Coriander,Soli Organic Inc - INDIANAPOLIS,176.82,16.84,159.98
2023,May,45058,Suaga Organic Herbs SAS,Coriander,"Tuinstra Greenhouses, LLC",235.76,235.76,0.00
2023,May,45058,Suaga Organic Herbs SAS,Dill,Soli Organic Inc - INDIANAPOLIS,412.58,,412.58
2023,May,45058,Suaga Organic Herbs SAS,Dill,"Tuinstra Greenhouses, LLC",117.88,,117.88
2023,May,45058,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,May,45058,(blank),Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,May,45058,(blank),Logistics,Goodness Gardens Inc - NEW YORK,0.00,,0.00
2023,May,45058,(blank),Logistics,Soli Organic Inc - RICE,0.00,,0.00
2023,May,45058,(blank),Logistics,"Tuinstra Greenhouses, LLC",0.00,,0.00
2023,May,45058,(blank),Logistics,Coosemans DC Inc,0.00,,0.00
2023,May,45058,(blank),Handling,"La Corsaria, SAS",527.93,,527.93
2023,May,45058,(blank),Cross-docking,Soli Organic Inc - VIRGINIA,1645.00,,1645.00
2023,May,45061,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - INDIANAPOLIS,196.20,8.72,187.48
2023,May,45061,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - VIRGINIA,196.20,,196.20
2023,May,45061,Agroindustrias el Molino de la Costa SAS,Basil,Goodness Gardens Inc - FLORIDA,127.20,,127.20
2023,May,45061,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - ATLANTA,130.80,21.80,109.00
2023,May,45061,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - DENVER,130.80,,130.80
2023,May,45061,Agroindustrias el Molino de la Costa SAS,Basil,Coosemans DC Inc,60.00,,60.00
2023,May,45061,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,4512.60,1129.24,3383.36
2023,May,45061,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,719.40,218.00,501.40
2023,May,45061,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,1569.60,296.48,1273.12
2023,May,45061,Basil Farm SAS,Basil,Soli Organic Inc - DENVER,1438.80,,1438.80
2023,May,45061,Basil Farm SAS,Basil,Coosemans DC Inc,5400.00,1092.00,4308.00
2023,May,45061,Eshkol Premium SAS,Mint,Soli Organic Inc - VIRGINIA,915.60,165.68,749.92
2023,May,45061,Eshkol Premium SAS,Mint,Soli Organic Inc - ATLANTA,732.48,,732.48
2023,May,45061,Eshkol Premium SAS,Chives,Coosemans DC Inc,336.00,,336.00
2023,May,45061,Eshkol Premium SAS,Oregano,Soli Organic Inc - ATLANTA,72.15,,72.15
2023,May,45061,Eshkol Premium SAS,Oregano,Coosemans DC Inc,138.00,,138.00
2023,May,45061,Eshkol Premium SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,207.45,9.22,198.23
2023,May,45061,Eshkol Premium SAS,Thyme,Soli Organic Inc - VIRGINIA,829.80,165.96,663.84
2023,May,45061,Eshkol Premium SAS,Thyme,Soli Organic Inc - ATLANTA,691.50,138.30,553.20
2023,May,45061,Eshkol Premium SAS,Thyme,Coosemans DC Inc,193.50,64.50,129.00
2023,May,45061,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - INDIANAPOLIS,472.50,,472.50
2023,May,45061,La Corsaria SAS-Handling:Cold Chain Imports Inc,Handling,"La Corsaria, SAS",1059.91,,1059.91
2023,May,45061,La Corsaria SAS-Handling:Vega Produce LLC,Handling,"La Corsaria, SAS",1289.92,,1289.92
2023,May,45061,La Traviesa SAS,Mint,Soli Organic Inc - INDIANAPOLIS,719.40,34.88,684.52
2023,May,45061,La Traviesa SAS,Mint,Soli Organic Inc - VIRGINIA,784.80,109.00,675.80
2023,May,45061,La Traviesa SAS,Mint,Soli Organic Inc - ATLANTA,1308.00,,1308.00
2023,May,45061,La Traviesa SAS,Tarragon,Soli Organic Inc - VIRGINIA,982.80,,982.80
2023,May,45061,La Traviesa SAS,Tarragon,Soli Organic Inc - ATLANTA,1544.40,,1544.40
2023,May,45061,La Traviesa SAS,Tarragon,Coosemans DC Inc,247.50,,247.50
2023,May,45061,La Traviesa SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,207.45,,207.45
2023,May,45061,La Traviesa SAS,Thyme,Soli Organic Inc - VIRGINIA,207.45,,207.45
2023,May,45061,La Traviesa SAS,Thyme,Soli Organic Inc - ATLANTA,138.30,,138.30
2023,May,45061,La Traviesa SAS,Thyme,Coosemans DC Inc,64.50,,64.50
2023,May,45061,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,139.52,,139.52
2023,May,45061,Organic Garden SAS,Mint,Coosemans DC Inc,704.00,104.00,600.00
2023,May,45061,Organic Garden SAS,Chives,Soli Organic Inc - INDIANAPOLIS,613.48,,613.48
2023,May,45061,Organic Garden SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,216.45,67.34,149.11
2023,May,45061,Organic Garden SAS,Oregano,Goodness Gardens Inc - FLORIDA,68.85,,68.85
2023,May,45061,Organic Garden SAS,Oregano,Soli Organic Inc - ATLANTA,72.15,,72.15
2023,May,45061,Organic Garden SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,414.90,,414.90
2023,May,45061,Organic Garden SAS,Rosemary,Soli Organic Inc - VIRGINIA,829.80,115.25,714.55
2023,May,45061,Organic Garden SAS,Rosemary,Soli Organic Inc - ATLANTA,912.78,,912.78
2023,May,45061,Organic Garden SAS,Rosemary,Coosemans DC Inc,464.40,,464.40
2023,May,45061,Organic Garden SAS,Thyme,Soli Organic Inc - ATLANTA,811.36,,811.36
2023,May,45061,Organic Garden SAS,Bay leaf,Soli Organic Inc - ATLANTA,1165.20,,1165.20
2023,May,45061,Organic Garden SAS,Bay leaf,Coosemans DC Inc,150.00,,150.00
2023,May,45061,Plantar de Colombia SAS,Chives,Soli Organic Inc - ATLANTA,71.25,,71.25
2023,May,45061,Plantar de Colombia SAS,Rosemary,Soli Organic Inc - ATLANTA,0.00,,0.00
2023,May,45061,Plantar de Colombia SAS,Thyme,Soli Organic Inc - ATLANTA,60.80,,60.80
2023,May,45061,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - INDIANAPOLIS,671.44,170.04,501.40
2023,May,45061,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,1464.96,292.12,1172.84
2023,May,45061,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - ATLANTA,488.32,87.20,401.12
2023,May,45061,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,438.20,25.04,413.16
2023,May,45061,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,1314.60,,1314.60
2023,May,45061,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,964.04,,964.04
2023,May,45061,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,484.05,,484.05
2023,May,45061,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,69.15,,69.15
2023,May,45061,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - ATLANTA,138.30,,138.30
2023,May,45061,Suaga Organic Herbs SAS,Marjoram,Goodness Gardens Inc - FLORIDA,131.32,,131.32
2023,May,45061,Suaga Organic Herbs SAS,Parsley,Soli Organic Inc - INDIANAPOLIS,176.82,33.68,143.14
2023,May,45061,Suaga Organic Herbs SAS,Parsley,Goodness Gardens Inc - FLORIDA,58.66,,58.66
2023,May,45061,Suaga Organic Herbs SAS,Coriander,Soli Organic Inc - INDIANAPOLIS,294.70,46.31,248.39
2023,May,45061,Suaga Organic Herbs SAS,Dill,Soli Organic Inc - INDIANAPOLIS,412.58,42.10,370.48
2023,May,45061,Suaga Organic Herbs SAS,Dill,Goodness Gardens Inc - FLORIDA,469.28,,469.28
2023,May,45061,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,May,45061,(blank),Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,May,45061,(blank),Logistics,Soli Organic Inc - DENVER,150.00,,150.00
2023,May,45061,(blank),Logistics,Coosemans DC Inc,0.00,,0.00
2023,May,45063,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,4905.00,1225.16,3679.84
2023,May,45063,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,3139.20,784.80,2354.40
2023,May,45063,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,1373.40,331.36,1042.04
2023,May,45063,Basil Farm SAS,Basil,Soli Organic Inc - DENVER,1438.80,,1438.80
2023,May,45063,Eshkol Premium SAS,Mint,Soli Organic Inc - VIRGINIA,1220.80,244.16,976.64
2023,May,45063,Eshkol Premium SAS,Mint,Soli Organic Inc - ATLANTA,305.20,,305.20
2023,May,45063,Eshkol Premium SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,280.80,,280.80
2023,May,45063,Eshkol Premium SAS,Chives,Soli Organic Inc - INDIANAPOLIS,187.80,,187.80
2023,May,45063,Eshkol Premium SAS,Rosemary,Soli Organic Inc - VIRGINIA,1037.25,,1037.25
2023,May,45063,Eshkol Premium SAS,Rosemary,Soli Organic Inc - ATLANTA,760.65,161.35,599.30
2023,May,45063,Eshkol Premium SAS,Thyme,Soli Organic Inc - VIRGINIA,829.80,115.25,714.55
2023,May,45063,Eshkol Premium SAS,Thyme,Soli Organic Inc - ATLANTA,1452.15,,1452.15
2023,May,45063,La Corsaria SAS-Handling:Vega Produce LLC,Handling,"La Corsaria, SAS",740.45,,740.45
2023,May,45063,Organic Garden SAS,Mint,Soli Organic Inc - INDIANAPOLIS,279.04,56.68,222.36
2023,May,45063,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,209.28,,209.28
2023,May,45063,Organic Garden SAS,Mint,Soli Organic Inc - ATLANTA,558.08,,558.08
2023,May,45063,Organic Garden SAS,Chives,Soli Organic Inc - INDIANAPOLIS,613.48,62.60,550.88
